Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model
,,2024-12-11 15:50:34,2024-12-11 15:57:36,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""ec485b58-e422-4c91-9d1c-de15705774bc"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.003011"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-12-11 15:50:34,2024-12-11 15:57:00,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""51c740a0-f52a-41bb-9673-ec3fef9d483c"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001236"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-12-11 15:50:34,2024-12-11 15:55:58,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""a4512a81-ca3a-4980-b03c-d40314087115"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001238"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:55:37,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""c78a406e-d3bc-4783-b462-7fca791e546f"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00206"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:50:34,2024-12-11 15:54:56,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""600d86a9-2284-44ea-b340-a4e04cf2059f"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00124"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:54:36,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""46a62ea2-cc5a-4282-9aff-b7120e644f96"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001232"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:50:34,2024-12-11 15:54:03,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""09725a7b-d409-460c-89b5-452fc6b1abc0"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001242"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:53:35,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""a7b681bd-16e2-4d62-bbb1-6ab5fd442c02"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001235"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:50:34,2024-12-11 15:53:27,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""ac9dcb24-df56-44fa-9176-1dd5c36903bd"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002782"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-12-11 15:50:34,2024-12-11 15:52:52,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""cde674af-46c8-4439-8a28-0f998cdb6675"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001242"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:52:33,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""b46109d9-7bff-4fcc-85f5-45eced2b4437"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001232"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:50:34,2024-12-11 15:52:28,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""08595f39-1dd2-4e3b-9b28-e088d6c0e507"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002749"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-12-11 15:50:34,2024-12-11 15:51:51,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""4c67802e-e24b-49a4-b429-ec947178540c"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00209"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:51:32,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""a30fc418-e045-4735-8a1b-f2f708cf0079"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00124"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:50:34,2024-12-11 15:50:50,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""1b2adb70-83de-4296-921c-4fc6266a46e9"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001244"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,35,Kirovohrad,25014,None,94.240.138.92,,,українська,1733932231876-3231847678214878575,cb12c0d1-f92a-4373-8659-e3630e4d12fb,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi 8 MIUI/V12.5.3.0.QCNMIXM),,,Xiaomi::Redmi 8
,,2024-08-09 11:56:13,2024-12-11 15:50:30,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""8eec8024-9ab2-4be0-ae81-b03cae044a01"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002224"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-08-09 11:56:13,2024-12-11 15:49:29,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""d48616e3-7254-4a17-a4ed-2d3eaa687d18"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001242"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-08-09 11:56:13,2024-12-11 15:48:19,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""37b18e12-acda-4c8d-83db-6b92124624a9"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002727"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-08-09 11:56:13,2024-12-11 15:47:28,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""4410ad6d-dc94-4bbc-8243-f3cbd06f0ec8"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002099"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,59,Okhtyrka,42704,None,81.163.126.171,,,українська,1723204573151-4026368117598902627,6938c47a-0715-40c1-82ae-5df508a1e66e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,10,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-G960F Build/QP1A.190711.020),,,samsung::SM-G960F
,,2024-12-11 15:39:48,2024-12-11 15:46:48,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""6756fc03-02df-4709-a769-ceca5a6337de"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79020,None,93.178.240.210,,,українська,1733931586547-1103862600547917808,60bdf766-2027-400b-afaa-5b656d6a1e3d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23108RN04Y Build/TP1A.220624.014),,,Redmi::23108RN04Y
,,2024-08-11 17:14:49,2024-12-11 15:45:27,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""8cf0eb94-2b0b-4ce7-bcd5-e9a977e56678"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001218"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,63,Sokolove,63420,None,192.166.133.45,,,українська,1723396512382-4995730434491646327,69732bc7-9b25-4412-9f25-7c7402f99729,,00000000-0000-0000-0000-000000000000,,,,tablet,android,8.0.0,3.0.7,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; AGS2-L09 Build/HUAWEIAGS2-L09),,,HUAWEI::AGS2-L09
,,2024-12-11 15:39:48,2024-12-11 15:43:58,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""06465d3f-88f9-4b17-bc3c-85c6c7bf60ee"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001224"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79020,None,93.178.240.210,,,українська,1733931586547-1103862600547917808,60bdf766-2027-400b-afaa-5b656d6a1e3d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23108RN04Y Build/TP1A.220624.014),,,Redmi::23108RN04Y
,,2024-12-11 15:39:48,2024-12-11 15:42:56,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""fa169eaa-bd2e-4dac-9810-f5ad92421255"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001229"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79020,None,93.178.240.210,,,українська,1733931586547-1103862600547917808,60bdf766-2027-400b-afaa-5b656d6a1e3d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23108RN04Y Build/TP1A.220624.014),,,Redmi::23108RN04Y
,,2024-10-17 14:01:19,2024-12-11 15:42:39,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""cfa3b17b-7a9c-404c-94e0-0c4ef40a3884"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001535"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,21,Trostianets,90640,None,193.30.245.13,KYIVSTAR,UA-KYIVSTAR,українська,1729173674458-6427382892799432512,7e8f9e90-f46e-44a1-afc5-615b773be2d4,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A325F Build/TP1A.220624.014),,,samsung::SM-A325F
,,2024-12-11 15:39:48,2024-12-11 15:40:55,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""79142e2a-eed4-411c-a443-65fbb9777877"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001223"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79020,None,93.178.240.210,,,українська,1733931586547-1103862600547917808,60bdf766-2027-400b-afaa-5b656d6a1e3d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23108RN04Y Build/TP1A.220624.014),,,Redmi::23108RN04Y
,,2024-08-26 07:20:38,2024-12-11 15:40:10,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""0799ae38-9239-4de9-a860-1ec2286d239e"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001556"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,30,Kiev,04073,None,46.211.96.235,KYIVSTAR,KYIVSTAR,українська,1724656838126-1596445701297000395,8778b1ff-3d50-4c05-b2de-f3d2d77800ad,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; Infinix X6731B Build/UP1A.231005.007),,,Infinix::Infinix X6731B
,,2024-11-06 20:17:52,2024-12-11 15:40:01,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""15b5f3dc-7f15-479e-8ada-d32197e5eacd"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001544"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Chornoliztsi,77471,None,195.191.168.152,KYIVSTAR,,українська,1730927811468-1030839340797903158,df997473-f3cf-486a-a71e-03b3a5a3d23c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; M2004J19C Build/RP1A.200720.011),,,Redmi::M2004J19C
,,2024-12-11 15:39:48,2024-12-11 15:39:56,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""0bd27501-9db2-4a92-b502-101de25218b0"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001228"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79020,None,93.178.240.210,,,українська,1733931586547-1103862600547917808,60bdf766-2027-400b-afaa-5b656d6a1e3d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23108RN04Y Build/TP1A.220624.014),,,Redmi::23108RN04Y
,,2024-08-26 07:20:38,2024-12-11 15:39:34,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""c25adfd3-34f9-4157-a4d5-450338e73a92"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001223"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,30,Kiev,04073,None,46.211.96.235,KYIVSTAR,KYIVSTAR,українська,1724656838126-1596445701297000395,8778b1ff-3d50-4c05-b2de-f3d2d77800ad,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; Infinix X6731B Build/UP1A.231005.007),,,Infinix::Infinix X6731B
,,2024-08-26 07:20:38,2024-12-11 15:38:33,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""7d9f0411-a022-43d2-84f4-527d46bf8ac3"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001228"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,30,Kiev,04073,None,46.211.96.235,KYIVSTAR,KYIVSTAR,українська,1724656838126-1596445701297000395,8778b1ff-3d50-4c05-b2de-f3d2d77800ad,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; Infinix X6731B Build/UP1A.231005.007),,,Infinix::Infinix X6731B
,,2024-08-26 07:20:38,2024-12-11 15:37:30,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""d64e489a-b026-415e-a126-7d7988f70898"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001229"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,30,Kiev,04073,None,46.211.96.235,KYIVSTAR,KYIVSTAR,українська,1724656838126-1596445701297000395,8778b1ff-3d50-4c05-b2de-f3d2d77800ad,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; Infinix X6731B Build/UP1A.231005.007),,,Infinix::Infinix X6731B
,,2024-11-06 20:17:52,2024-12-11 15:36:49,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""5f89041f-884c-4c91-94a3-89304bf554ba"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00122"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Chornoliztsi,77471,None,195.191.168.152,KYIVSTAR,,українська,1730927811468-1030839340797903158,df997473-f3cf-486a-a71e-03b3a5a3d23c,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; M2004J19C Build/RP1A.200720.011),,,Redmi::M2004J19C
,,2024-12-11 15:36:24,2024-12-11 15:36:40,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""e3375fee-983a-4fec-a0b5-45b140be57f1"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002188"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,61,Torske,48642,None,217.196.163.230,Vodafone UA,Vodafone UA,українська,1733931383488-6295317537493554992,040b7cdb-f81e-4184-a4de-077c57b9923b,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; 23108RN04Y Build/UP1A.231005.007),,,Redmi::23108RN04Y
